feature,avg_mae
ANGPTL2,5.50285863586952
OPRL1,5.502858632317904
GLOD5,5.50285862679317
DDIT4L,5.50285862482005
SYCP2,5.502858622057684
ALG1L2,5.502858618506068
FCRL5,5.502858612586712
ACTR6,5.502858611534381
MUC20,5.502858607061978
NTAN1,5.502858605746564
GGCT,5.502858604431152
MYBPC1,5.502858601274159
ANKRD39,5.502858597854089
CYP11A1,5.50285859719638
ZNF177,5.502858593381683
KNDC1,5.502858589566984
GPX3,5.50285858364763
LMO7DN,5.502858581279884
YAE1D1,5.5028585775967285
C1GALT1C1L,5.502858571808912
ERCC6L,5.502858560890988
LCE3A,5.502858559970198
OR9A4,5.502858553919298
RSC1A1,5.5028585515515545
TAF9,5.502858534056564
PRKG2,5.502858530899573
ART5,5.502858527216419
C10orf107,5.502858515903868
CD48,5.502858512352252
RXFP4,5.502858508274474
RTL1,5.50285849906658
DIRAS1,5.502858495778047
ATP6V0E1,5.502858492357978
KRT10,5.502858488937903
TMC2,5.502858484991665
GDPD3,5.502858483676254
C11orf65,5.502858479861556
F8A2,5.502858474731446
PGBD5,5.502858473021408
CGB7,5.502858468417461
HIST1H1T,5.5028584624981045
VNN1,5.502858462235026
PCSK1N,5.502858461577313
CRYZ,5.502858459604197
CES4A,5.502858456710288
PTGS2,5.502858454868711
B2M,5.50285845460563
TSKU,5.502858446055444
CCL27,5.5028584403991685
TMEM38B,5.502858437505262
MOV10L1,5.5028584363213895
LY6G6C,5.502858434742894
SKAP1,5.502858431454362
CCL4L1,5.502858429218159
CDC42EP5,5.502858427902745
TCP1,5.502858415537865
CLN5,5.502858400410617
ASAH2B,5.502858388703445
FAM104B,5.502858386861866
GDF15,5.5028583846256645
UGT2B4,5.502858381205591
SERPINE2,5.5028583809425085
ARL5B,5.502858375286235
RGS18,5.502858375154691
ZASP,5.5028583738392784
SERPINI2,5.5028583669991304
TCAF2,5.5028583637106
PARS2,5.502858360027444
WFIKKN2,5.502858359895904
DUSP28,5.50285835634429
TXNDC16,5.502858349372599
APOC3,5.502858348977976
TOX3,5.502858330299115
TMC4,5.5028583288521595
MESP2,5.502858326484417
IQSEC3,5.502858319512729
ST8SIA2,5.502858318855021
TMEM161A,5.502858318591938
FGF13,5.502858317276525
TRPV4,5.502858317144985
SLC35G5,5.502858314645703
SOD3,5.5028583124095
FZD7,5.502858309910216
URAD,5.50285830872634
KRTAP13-2,5.5028583033331495
GTPBP8,5.502858300439243
FAM71F1,5.502858295572215
